"serial_no","province","district","agro_eco_r","climatic_z","agro_eco_z","terrain","major_soil","anual_r_fmm","gps_location","x","y","season","rice_variety","date_of_maturity","age_das","stage_of_maturity","prediction_on_suseptibility_of_rice_variety","soil_type","rice_ecosystem","irrigation","topography","flooded_y_n","method_of_planting","is_the_farmer_aware_of_mg_before","rep_no","gall_count","terrain_adj","infection_status"
2,"Southern","Matara","WL2a","WET ZONE","LOW COUNTRY","Rolling, Undulating, Flat","Red Yellow Podzolic, Reddish Brown Latosolic & Low Humic Gley soils",2400,"6.0383402, 80.5004911",80.5004911,6.0383402,"Maha","At 362","110",43,"Vegetative","Suseptible","Clay","Rainfed lowland","Rainfed","Flat land","No","Direct seeded","No",3,10,"Rolling, Undulating, Flat","Yes"
2,"Southern","Matara","WL2a","WET ZONE","LOW COUNTRY","Rolling, Undulating, Flat","Red Yellow Podzolic, Reddish Brown Latosolic & Low Humic Gley soils",2400,"6.0383402, 80.5004911",80.5004911,6.0383402,"Maha","At 362","110",43,"Vegetative","Suseptible","Clay","Rainfed lowland","Rainfed","Flat land","No","Direct seeded","No",4,16,"Rolling, Undulating, Flat","Yes"
2,"Southern","Matara","WL2a","WET ZONE","LOW COUNTRY","Rolling, Undulating, Flat","Red Yellow Podzolic, Reddish Brown Latosolic & Low Humic Gley soils",2400,"6.0383402, 80.5004911",80.5004911,6.0383402,"Maha","At 362","110",43,"Vegetative","Suseptible","Clay","Rainfed lowland","Rainfed","Flat land","No","Direct seeded","No",5,12,"Rolling, Undulating, Flat","Yes"
2,"Southern","Matara","WL2a","WET ZONE","LOW COUNTRY","Rolling, Undulating, Flat","Red Yellow Podzolic, Reddish Brown Latosolic & Low Humic Gley soils",2400,"6.0383402, 80.5004911",80.5004911,6.0383402,"Maha","At 362","110",43,"Vegetative","Suseptible","Clay","Rainfed lowland","Rainfed","Flat land","No","Direct seeded","No",6,10,"Rolling, Undulating, Flat","Yes"
2,"Southern","Matara","WL2a","WET ZONE","LOW COUNTRY","Rolling, Undulating, Flat","Red Yellow Podzolic, Reddish Brown Latosolic & Low Humic Gley soils",2400,"6.0383402, 80.5004911",80.5004911,6.0383402,"Maha","At 362","110",43,"Vegetative","Suseptible","Clay","Rainfed lowland","Rainfed","Flat land","No","Direct seeded","No",7,7,"Rolling, Undulating, Flat","Yes"
2,"Southern","Matara","WL2a","WET ZONE","LOW COUNTRY","Rolling, Undulating, Flat","Red Yellow Podzolic, Reddish Brown Latosolic & Low Humic Gley soils",2400,"6.0383402, 80.5004911",80.5004911,6.0383402,"Maha","At 362","110",43,"Vegetative","Suseptible","Clay","Rainfed lowland","Rainfed","Flat land","No","Direct seeded","No",8,0,"Rolling, Undulating, Flat","No"
2,"Southern","Matara","WL2a","WET ZONE","LOW COUNTRY","Rolling, Undulating, Flat","Red Yellow Podzolic, Reddish Brown Latosolic & Low Humic Gley soils",2400,"6.0383402, 80.5004911",80.5004911,6.0383402,"Maha","At 362","110",43,"Vegetative","Suseptible","Clay","Rainfed lowland","Rainfed","Flat land","No","Direct seeded","No",9,1,"Rolling, Undulating, Flat","Yes"
2,"Southern","Matara","WL2a","WET ZONE","LOW COUNTRY","Rolling, Undulating, Flat","Red Yellow Podzolic, Reddish Brown Latosolic & Low Humic Gley soils",2400,"6.0383402, 80.5004911",80.5004911,6.0383402,"Maha","At 362","110",43,"Vegetative","Suseptible","Clay","Rainfed lowland","Rainfed","Flat land","No","Direct seeded","No",10,1,"Rolling, Undulating, Flat","Yes"
2,"Southern","Matara","WL2a","WET ZONE","LOW COUNTRY","Rolling, Undulating, Flat","Red Yellow Podzolic, Reddish Brown Latosolic & Low Humic Gley soils",2400,"6.0383402, 80.5004911",80.5004911,6.0383402,"Maha","At 362","110",43,"Vegetative","Suseptible","Clay","Rainfed lowland","Rainfed","Flat land","No","Direct seeded","No",11,18,"Rolling, Undulating, Flat","Yes"
2,"Southern","Matara","WL2a","WET ZONE","LOW COUNTRY","Rolling, Undulating, Flat","Red Yellow Podzolic, Reddish Brown Latosolic & Low Humic Gley soils",2400,"6.0383402, 80.5004911",80.5004911,6.0383402,"Maha","At 362","110",43,"Vegetative","Suseptible","Clay","Rainfed lowland","Rainfed","Flat land","No","Direct seeded","No",12,6,"Rolling, Undulating, Flat","Yes"
2,"Southern","Matara","WL2a","WET ZONE","LOW COUNTRY","Rolling, Undulating, Flat","Red Yellow Podzolic, Reddish Brown Latosolic & Low Humic Gley soils",2400,"6.0383402, 80.5004911",80.5004911,6.0383402,"Maha","At 362","110",43,"Vegetative","Suseptible","Clay","Rainfed lowland","Rainfed","Flat land","No","Direct seeded","No",13,0,"Rolling, Undulating, Flat","No"
2,"Southern","Matara","WL2a","WET ZONE","LOW COUNTRY","Rolling, Undulating, Flat","Red Yellow Podzolic, Reddish Brown Latosolic & Low Humic Gley soils",2400,"6.0383402, 80.5004911",80.5004911,6.0383402,"Maha","At 362","110",43,"Vegetative","Suseptible","Clay","Rainfed lowland","Rainfed","Flat land","No","Direct seeded","No",14,2,"Rolling, Undulating, Flat","Yes"
2,"Southern","Matara","WL2a","WET ZONE","LOW COUNTRY","Rolling, Undulating, Flat","Red Yellow Podzolic, Reddish Brown Latosolic & Low Humic Gley soils",2400,"6.0383402, 80.5004911",80.5004911,6.0383402,"Maha","At 362","110",43,"Vegetative","Suseptible","Clay","Rainfed lowland","Rainfed","Flat land","No","Direct seeded","No",15,1,"Rolling, Undulating, Flat","Yes"
2,"Southern","Matara","WL2a","WET ZONE","LOW COUNTRY","Rolling, Undulating, Flat","Red Yellow Podzolic, Reddish Brown Latosolic & Low Humic Gley soils",2400,"6.0383402, 80.5004911",80.5004911,6.0383402,"Maha","At 362","110",43,"Vegetative","Suseptible","Clay","Rainfed lowland","Rainfed","Flat land","No","Direct seeded","No",16,2,"Rolling, Undulating, Flat","Yes"
2,"Southern","Matara","WL2a","WET ZONE","LOW COUNTRY","Rolling, Undulating, Flat","Red Yellow Podzolic, Reddish Brown Latosolic & Low Humic Gley soils",2400,"6.0383402, 80.5004911",80.5004911,6.0383402,"Maha","At 362","110",43,"Vegetative","Suseptible","Clay","Rainfed lowland","Rainfed","Flat land","No","Direct seeded","No",17,2,"Rolling, Undulating, Flat","Yes"
2,"Southern","Matara","WL2a","WET ZONE","LOW COUNTRY","Rolling, Undulating, Flat","Red Yellow Podzolic, Reddish Brown Latosolic & Low Humic Gley soils",2400,"6.0383402, 80.5004911",80.5004911,6.0383402,"Maha","At 362","110",43,"Vegetative","Suseptible","Clay","Rainfed lowland","Rainfed","Flat land","No","Direct seeded","No",18,0,"Rolling, Undulating, Flat","No"
2,"Southern","Matara","WL2a","WET ZONE","LOW COUNTRY","Rolling, Undulating, Flat","Red Yellow Podzolic, Reddish Brown Latosolic & Low Humic Gley soils",2400,"6.0383402, 80.5004911",80.5004911,6.0383402,"Maha","At 362","110",43,"Vegetative","Suseptible","Clay","Rainfed lowland","Rainfed","Flat land","No","Direct seeded","No",19,0,"Rolling, Undulating, Flat","No"
2,"Southern","Matara","WL2a","WET ZONE","LOW COUNTRY","Rolling, Undulating, Flat","Red Yellow Podzolic, Reddish Brown Latosolic & Low Humic Gley soils",2400,"6.0383402, 80.5004911",80.5004911,6.0383402,"Maha","At 362","110",43,"Vegetative","Suseptible","Clay","Rainfed lowland","Rainfed","Flat land","No","Direct seeded","No",20,1,"Rolling, Undulating, Flat","Yes"
2,"Southern","Matara","WL2a","WET ZONE","LOW COUNTRY","Rolling, Undulating, Flat","Red Yellow Podzolic, Reddish Brown Latosolic & Low Humic Gley soils",2400,"6.0383402, 80.5004911",80.5004911,6.0383402,"Maha","At 362","110",43,"Vegetative","Suseptible","Clay","Rainfed lowland","Rainfed","Flat land","No","Direct seeded","No",21,2,"Rolling, Undulating, Flat","Yes"
2,"Southern","Matara","WL2a","WET ZONE","LOW COUNTRY","Rolling, Undulating, Flat","Red Yellow Podzolic, Reddish Brown Latosolic & Low Humic Gley soils",2400,"6.0383402, 80.5004911",80.5004911,6.0383402,"Maha","At 362","110",43,"Vegetative","Suseptible","Clay","Rainfed lowland","Rainfed","Flat land","No","Direct seeded","No",22,1,"Rolling, Undulating, Flat","Yes"
2,"Southern","Matara","WL2a","WET ZONE","LOW COUNTRY","Rolling, Undulating, Flat","Red Yellow Podzolic, Reddish Brown Latosolic & Low Humic Gley soils",2400,"6.0383402, 80.5004911",80.5004911,6.0383402,"Maha","At 362","110",43,"Vegetative","Suseptible","Clay","Rainfed lowland","Rainfed","Flat land","No","Direct seeded","No",23,2,"Rolling, Undulating, Flat","Yes"
2,"Southern","Matara","WL2a","WET ZONE","LOW COUNTRY","Rolling, Undulating, Flat","Red Yellow Podzolic, Reddish Brown Latosolic & Low Humic Gley soils",2400,"6.0383402, 80.5004911",80.5004911,6.0383402,"Maha","At 362","110",43,"Vegetative","Suseptible","Clay","Rainfed lowland","Rainfed","Flat land","No","Direct seeded","No",24,7,"Rolling, Undulating, Flat","Yes"
2,"Southern","Matara","WL2a","WET ZONE","LOW COUNTRY","Rolling, Undulating, Flat","Red Yellow Podzolic, Reddish Brown Latosolic & Low Humic Gley soils",2400,"6.0383402, 80.5004911",80.5004911,6.0383402,"Maha","At 362","110",43,"Vegetative","Suseptible","Clay","Rainfed lowland","Rainfed","Flat land","No","Direct seeded","No",25,1,"Rolling, Undulating, Flat","Yes"
2,"Southern","Matara","WL2a","WET ZONE","LOW COUNTRY","Rolling, Undulating, Flat","Red Yellow Podzolic, Reddish Brown Latosolic & Low Humic Gley soils",2400,"6.0383402, 80.5004911",80.5004911,6.0383402,"Maha","At 362","110",43,"Vegetative","Suseptible","Clay","Rainfed lowland","Rainfed","Flat land","No","Direct seeded","No",26,0,"Rolling, Undulating, Flat","No"
2,"Southern","Matara","WL2a","WET ZONE","LOW COUNTRY","Rolling, Undulating, Flat","Red Yellow Podzolic, Reddish Brown Latosolic & Low Humic Gley soils",2400,"6.0383402, 80.5004911",80.5004911,6.0383402,"Maha","At 362","110",43,"Vegetative","Suseptible","Clay","Rainfed lowland","Rainfed","Flat land","No","Direct seeded","No",27,5,"Rolling, Undulating, Flat","Yes"
2,"Southern","Matara","WL2a","WET ZONE","LOW COUNTRY","Rolling, Undulating, Flat","Red Yellow Podzolic, Reddish Brown Latosolic & Low Humic Gley soils",2400,"6.0383402, 80.5004911",80.5004911,6.0383402,"Maha","At 362","110",43,"Vegetative","Suseptible","Clay","Rainfed lowland","Rainfed","Flat land","No","Direct seeded","No",28,1,"Rolling, Undulating, Flat","Yes"
2,"Southern","Matara","WL2a","WET ZONE","LOW COUNTRY","Rolling, Undulating, Flat","Red Yellow Podzolic, Reddish Brown Latosolic & Low Humic Gley soils",2400,"6.0383402, 80.5004911",80.5004911,6.0383402,"Maha","At 362","110",43,"Vegetative","Suseptible","Clay","Rainfed lowland","Rainfed","Flat land","No","Direct seeded","No",29,5,"Rolling, Undulating, Flat","Yes"
2,"Southern","Matara","WL2a","WET ZONE","LOW COUNTRY","Rolling, Undulating, Flat","Red Yellow Podzolic, Reddish Brown Latosolic & Low Humic Gley soils",2400,"6.0383402, 80.5004911",80.5004911,6.0383402,"Maha","At 362","110",43,"Vegetative","Suseptible","Clay","Rainfed lowland","Rainfed","Flat land","No","Direct seeded","No",30,0,"Rolling, Undulating, Flat","No"
3,"Southern","Matara","WL2a","WET ZONE","LOW COUNTRY","Rolling, Undulating, Flat","Red Yellow Podzolic, Reddish Brown Latosolic & Low Humic Gley soils",2400,"6.0828524, 80.4680380",80.468038,6.0828524,"Maha","At 362","110",60,"Reproductive","Suseptible","Clay","Rainfed lowland","Rainfed","Flat land","No","Direct seeded","No",1,23,"Rolling, Undulating, Flat","Yes"
3,"Southern","Matara","WL2a","WET ZONE","LOW COUNTRY","Rolling, Undulating, Flat","Red Yellow Podzolic, Reddish Brown Latosolic & Low Humic Gley soils",2400,"6.0828524, 80.4680380",80.468038,6.0828524,"Maha","At 362","110",60,"Reproductive","Suseptible","Clay","Rainfed lowland","Rainfed","Flat land","No","Direct seeded","No",2,21,"Rolling, Undulating, Flat","Yes"
3,"Southern","Matara","WL2a","WET ZONE","LOW COUNTRY","Rolling, Undulating, Flat","Red Yellow Podzolic, Reddish Brown Latosolic & Low Humic Gley soils",2400,"6.0828524, 80.4680380",80.468038,6.0828524,"Maha","At 362","110",60,"Reproductive","Suseptible","Clay","Rainfed lowland","Rainfed","Flat land","No","Direct seeded","No",3,6,"Rolling, Undulating, Flat","Yes"
3,"Southern","Matara","WL2a","WET ZONE","LOW COUNTRY","Rolling, Undulating, Flat","Red Yellow Podzolic, Reddish Brown Latosolic & Low Humic Gley soils",2400,"6.0828524, 80.4680380",80.468038,6.0828524,"Maha","At 362","110",60,"Reproductive","Suseptible","Clay","Rainfed lowland","Rainfed","Flat land","No","Direct seeded","No",4,19,"Rolling, Undulating, Flat","Yes"
3,"Southern","Matara","WL2a","WET ZONE","LOW COUNTRY","Rolling, Undulating, Flat","Red Yellow Podzolic, Reddish Brown Latosolic & Low Humic Gley soils",2400,"6.0828524, 80.4680380",80.468038,6.0828524,"Maha","At 362","110",60,"Reproductive","Suseptible","Clay","Rainfed lowland","Rainfed","Flat land","No","Direct seeded","No",5,0,"Rolling, Undulating, Flat","No"
3,"Southern","Matara","WL2a","WET ZONE","LOW COUNTRY","Rolling, Undulating, Flat","Red Yellow Podzolic, Reddish Brown Latosolic & Low Humic Gley soils",2400,"6.0828524, 80.4680380",80.468038,6.0828524,"Maha","At 362","110",60,"Reproductive","Suseptible","Clay","Rainfed lowland","Rainfed","Flat land","No","Direct seeded","No",6,6,"Rolling, Undulating, Flat","Yes"
3,"Southern","Matara","WL2a","WET ZONE","LOW COUNTRY","Rolling, Undulating, Flat","Red Yellow Podzolic, Reddish Brown Latosolic & Low Humic Gley soils",2400,"6.0828524, 80.4680380",80.468038,6.0828524,"Maha","At 362","110",60,"Reproductive","Suseptible","Clay","Rainfed lowland","Rainfed","Flat land","No","Direct seeded","No",7,2,"Rolling, Undulating, Flat","Yes"
3,"Southern","Matara","WL2a","WET ZONE","LOW COUNTRY","Rolling, Undulating, Flat","Red Yellow Podzolic, Reddish Brown Latosolic & Low Humic Gley soils",2400,"6.0828524, 80.4680380",80.468038,6.0828524,"Maha","At 362","110",60,"Reproductive","Suseptible","Clay","Rainfed lowland","Rainfed","Flat land","No","Direct seeded","No",8,0,"Rolling, Undulating, Flat","No"
3,"Southern","Matara","WL2a","WET ZONE","LOW COUNTRY","Rolling, Undulating, Flat","Red Yellow Podzolic, Reddish Brown Latosolic & Low Humic Gley soils",2400,"6.0828524, 80.4680380",80.468038,6.0828524,"Maha","At 362","110",60,"Reproductive","Suseptible","Clay","Rainfed lowland","Rainfed","Flat land","No","Direct seeded","No",9,4,"Rolling, Undulating, Flat","Yes"
3,"Southern","Matara","WL2a","WET ZONE","LOW COUNTRY","Rolling, Undulating, Flat","Red Yellow Podzolic, Reddish Brown Latosolic & Low Humic Gley soils",2400,"6.0828524, 80.4680380",80.468038,6.0828524,"Maha","At 362","110",60,"Reproductive","Suseptible","Clay","Rainfed lowland","Rainfed","Flat land","No","Direct seeded","No",10,18,"Rolling, Undulating, Flat","Yes"
3,"Southern","Matara","WL2a","WET ZONE","LOW COUNTRY","Rolling, Undulating, Flat","Red Yellow Podzolic, Reddish Brown Latosolic & Low Humic Gley soils",2400,"6.0828524, 80.4680380",80.468038,6.0828524,"Maha","At 362","110",60,"Reproductive","Suseptible","Clay","Rainfed lowland","Rainfed","Flat land","No","Direct seeded","No",11,8,"Rolling, Undulating, Flat","Yes"
3,"Southern","Matara","WL2a","WET ZONE","LOW COUNTRY","Rolling, Undulating, Flat","Red Yellow Podzolic, Reddish Brown Latosolic & Low Humic Gley soils",2400,"6.0828524, 80.4680380",80.468038,6.0828524,"Maha","At 362","110",60,"Reproductive","Suseptible","Clay","Rainfed lowland","Rainfed","Flat land","No","Direct seeded","No",12,0,"Rolling, Undulating, Flat","No"
3,"Southern","Matara","WL2a","WET ZONE","LOW COUNTRY","Rolling, Undulating, Flat","Red Yellow Podzolic, Reddish Brown Latosolic & Low Humic Gley soils",2400,"6.0828524, 80.4680380",80.468038,6.0828524,"Maha","At 362","110",60,"Reproductive","Suseptible","Clay","Rainfed lowland","Rainfed","Flat land","No","Direct seeded","No",13,1,"Rolling, Undulating, Flat","Yes"
3,"Southern","Matara","WL2a","WET ZONE","LOW COUNTRY","Rolling, Undulating, Flat","Red Yellow Podzolic, Reddish Brown Latosolic & Low Humic Gley soils",2400,"6.0828524, 80.4680380",80.468038,6.0828524,"Maha","At 362","110",60,"Reproductive","Suseptible","Clay","Rainfed lowland","Rainfed","Flat land","No","Direct seeded","No",14,2,"Rolling, Undulating, Flat","Yes"
3,"Southern","Matara","WL2a","WET ZONE","LOW COUNTRY","Rolling, Undulating, Flat","Red Yellow Podzolic, Reddish Brown Latosolic & Low Humic Gley soils",2400,"6.0828524, 80.4680380",80.468038,6.0828524,"Maha","At 362","110",60,"Reproductive","Suseptible","Clay","Rainfed lowland","Rainfed","Flat land","No","Direct seeded","No",15,5,"Rolling, Undulating, Flat","Yes"
3,"Southern","Matara","WL2a","WET ZONE","LOW COUNTRY","Rolling, Undulating, Flat","Red Yellow Podzolic, Reddish Brown Latosolic & Low Humic Gley soils",2400,"6.0828524, 80.4680380",80.468038,6.0828524,"Maha","At 362","110",60,"Reproductive","Suseptible","Clay","Rainfed lowland","Rainfed","Flat land","No","Direct seeded","No",16,6,"Rolling, Undulating, Flat","Yes"
3,"Southern","Matara","WL2a","WET ZONE","LOW COUNTRY","Rolling, Undulating, Flat","Red Yellow Podzolic, Reddish Brown Latosolic & Low Humic Gley soils",2400,"6.0828524, 80.4680380",80.468038,6.0828524,"Maha","At 362","110",60,"Reproductive","Suseptible","Clay","Rainfed lowland","Rainfed","Flat land","No","Direct seeded","No",17,5,"Rolling, Undulating, Flat","Yes"
3,"Southern","Matara","WL2a","WET ZONE","LOW COUNTRY","Rolling, Undulating, Flat","Red Yellow Podzolic, Reddish Brown Latosolic & Low Humic Gley soils",2400,"6.0828524, 80.4680380",80.468038,6.0828524,"Maha","At 362","110",60,"Reproductive","Suseptible","Clay","Rainfed lowland","Rainfed","Flat land","No","Direct seeded","No",18,7,"Rolling, Undulating, Flat","Yes"
3,"Southern","Matara","WL2a","WET ZONE","LOW COUNTRY","Rolling, Undulating, Flat","Red Yellow Podzolic, Reddish Brown Latosolic & Low Humic Gley soils",2400,"6.0828524, 80.4680380",80.468038,6.0828524,"Maha","At 362","110",60,"Reproductive","Suseptible","Clay","Rainfed lowland","Rainfed","Flat land","No","Direct seeded","No",19,7,"Rolling, Undulating, Flat","Yes"
3,"Southern","Matara","WL2a","WET ZONE","LOW COUNTRY","Rolling, Undulating, Flat","Red Yellow Podzolic, Reddish Brown Latosolic & Low Humic Gley soils",2400,"6.0828524, 80.4680380",80.468038,6.0828524,"Maha","At 362","110",60,"Reproductive","Suseptible","Clay","Rainfed lowland","Rainfed","Flat land","No","Direct seeded","No",20,15,"Rolling, Undulating, Flat","Yes"
3,"Southern","Matara","WL2a","WET ZONE","LOW COUNTRY","Rolling, Undulating, Flat","Red Yellow Podzolic, Reddish Brown Latosolic & Low Humic Gley soils",2400,"6.0828524, 80.4680380",80.468038,6.0828524,"Maha","At 362","110",60,"Reproductive","Suseptible","Clay","Rainfed lowland","Rainfed","Flat land","No","Direct seeded","No",21,31,"Rolling, Undulating, Flat","Yes"
3,"Southern","Matara","WL2a","WET ZONE","LOW COUNTRY","Rolling, Undulating, Flat","Red Yellow Podzolic, Reddish Brown Latosolic & Low Humic Gley soils",2400,"6.0828524, 80.4680380",80.468038,6.0828524,"Maha","At 362","110",60,"Reproductive","Suseptible","Clay","Rainfed lowland","Rainfed","Flat land","No","Direct seeded","No",22,2,"Rolling, Undulating, Flat","Yes"
3,"Southern","Matara","WL2a","WET ZONE","LOW COUNTRY","Rolling, Undulating, Flat","Red Yellow Podzolic, Reddish Brown Latosolic & Low Humic Gley soils",2400,"6.0828524, 80.4680380",80.468038,6.0828524,"Maha","At 362","110",60,"Reproductive","Suseptible","Clay","Rainfed lowland","Rainfed","Flat land","No","Direct seeded","No",23,18,"Rolling, Undulating, Flat","Yes"
3,"Southern","Matara","WL2a","WET ZONE","LOW COUNTRY","Rolling, Undulating, Flat","Red Yellow Podzolic, Reddish Brown Latosolic & Low Humic Gley soils",2400,"6.0828524, 80.4680380",80.468038,6.0828524,"Maha","At 362","110",60,"Reproductive","Suseptible","Clay","Rainfed lowland","Rainfed","Flat land","No","Direct seeded","No",24,0,"Rolling, Undulating, Flat","No"
3,"Southern","Matara","WL2a","WET ZONE","LOW COUNTRY","Rolling, Undulating, Flat","Red Yellow Podzolic, Reddish Brown Latosolic & Low Humic Gley soils",2400,"6.0828524, 80.4680380",80.468038,6.0828524,"Maha","At 362","110",60,"Reproductive","Suseptible","Clay","Rainfed lowland","Rainfed","Flat land","No","Direct seeded","No",25,5,"Rolling, Undulating, Flat","Yes"
3,"Southern","Matara","WL2a","WET ZONE","LOW COUNTRY","Rolling, Undulating, Flat","Red Yellow Podzolic, Reddish Brown Latosolic & Low Humic Gley soils",2400,"6.0828524, 80.4680380",80.468038,6.0828524,"Maha","At 362","110",60,"Reproductive","Suseptible","Clay","Rainfed lowland","Rainfed","Flat land","No","Direct seeded","No",26,3,"Rolling, Undulating, Flat","Yes"
3,"Southern","Matara","WL2a","WET ZONE","LOW COUNTRY","Rolling, Undulating, Flat","Red Yellow Podzolic, Reddish Brown Latosolic & Low Humic Gley soils",2400,"6.0828524, 80.4680380",80.468038,6.0828524,"Maha","At 362","110",60,"Reproductive","Suseptible","Clay","Rainfed lowland","Rainfed","Flat land","No","Direct seeded","No",27,0,"Rolling, Undulating, Flat","No"
3,"Southern","Matara","WL2a","WET ZONE","LOW COUNTRY","Rolling, Undulating, Flat","Red Yellow Podzolic, Reddish Brown Latosolic & Low Humic Gley soils",2400,"6.0828524, 80.4680380",80.468038,6.0828524,"Maha","At 362","110",60,"Reproductive","Suseptible","Clay","Rainfed lowland","Rainfed","Flat land","No","Direct seeded","No",28,0,"Rolling, Undulating, Flat","No"
3,"Southern","Matara","WL2a","WET ZONE","LOW COUNTRY","Rolling, Undulating, Flat","Red Yellow Podzolic, Reddish Brown Latosolic & Low Humic Gley soils",2400,"6.0828524, 80.4680380",80.468038,6.0828524,"Maha","At 362","110",60,"Reproductive","Suseptible","Clay","Rainfed lowland","Rainfed","Flat land","No","Direct seeded","No",29,1,"Rolling, Undulating, Flat","Yes"
3,"Southern","Matara","WL2a","WET ZONE","LOW COUNTRY","Rolling, Undulating, Flat","Red Yellow Podzolic, Reddish Brown Latosolic & Low Humic Gley soils",2400,"6.0828524, 80.4680380",80.468038,6.0828524,"Maha","At 362","110",60,"Reproductive","Suseptible","Clay","Rainfed lowland","Rainfed","Flat land","No","Direct seeded","No",30,8,"Rolling, Undulating, Flat","Yes"
